path,category_id,folder_name,information,state
Adam_Lippes_original_adml_aw20_ny_037.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Adam_Lippes_original_adml_aw20_ny_039.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Adam_Lippes_original_adml_aw20_ny_041.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Adam_Lippes_original_adml_aw20_ny_043.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Adam_Lippes_original_adml_aw20_ny_045.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Adam_Lippes_original_adml_aw20_ny_047.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Adam_Lippes_original_adml_aw20_ny_049.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Adam_Lippes_original_adml_aw20_ny_051.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Adam_Lippes_original_adml_aw20_ny_053.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Adam_Lippes_original_adml_aw20_ny_055.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Adam_Lippes_original_adml_aw20_ny_057.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Adam_Lippes_original_adml_aw20_ny_059.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Adam_Lippes_original_adml_aw20_ny_061.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Adam_Lippes_original_adml_aw20_ny_063.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Alyx_alyx_prs_aw20_001.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Alyx_alyx_prs_aw20_005.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Alyx_alyx_prs_aw20_009.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Alyx_alyx_prs_aw20_011.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Alyx_alyx_prs_aw20_013.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Alyx_alyx_prs_aw20_017.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Alyx_alyx_prs_aw20_019.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Alyx_alyx_prs_aw20_023.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Alyx_alyx_prs_aw20_025.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Alyx_alyx_prs_aw20_029.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Alyx_alyx_prs_aw20_039.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Alyx_alyx_prs_aw20_045.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Alyx_alyx_prs_aw20_053.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Alyx_alyx_prs_aw20_059.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Alyx_alyx_prs_aw20_063.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Alyx_alyx_prs_aw20_067.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Alyx_alyx_prs_aw20_071.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Alyx_alyx_prs_aw20_075.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Alyx_alyx_prs_aw20_083.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Amiri_amr_prs_aw20_007.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Amiri_amr_prs_aw20_015.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Amiri_amr_prs_aw20_019.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Amiri_amr_prs_aw20_025.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Amiri_amr_prs_aw20_029.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Amiri_amr_prs_aw20_031.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Amiri_amr_prs_aw20_039.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Amiri_amr_prs_aw20_045.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Amiri_amr_prs_aw20_047.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Amiri_amr_prs_aw20_057.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Amiri_amr_prs_aw20_061.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Amiri_amr_prs_aw20_065.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Amiri_amr_prs_aw20_071.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Amiri_amr_prs_aw20_075.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Amiri_amr_prs_aw20_077.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Amiri_amr_prs_aw20_081.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Amiri_amr_prs_aw20_083.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Amiri_amr_prs_aw20_087.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Amiri_amr_prs_aw20_093.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Amiri_amr_prs_aw20_095.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_001.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_005.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_009.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_013.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_017.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_023.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_027.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_033.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_037.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_043.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_047.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_051.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_055.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_059.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_063.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_067.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_071.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_075.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_079.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_081.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_082.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_084.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_088.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_092.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_100.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_102.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_106.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ami_Alexandre_Mattiussi_ami_prs_aw20_112.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Andrea_Crews_cws_prs_aw20_004.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Andrea_Crews_cws_prs_aw20_010.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Andrea_Crews_cws_prs_aw20_012.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_002.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_005.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_008.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_011.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_014.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_017.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_020.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_023.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_026.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_029.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_032.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_035.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_038.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_041.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_044.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_047.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_050.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_053.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_057.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_059.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_062.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_066.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_068.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_072.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_075.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_078.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_080.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_083.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_086.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_089.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_092.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_095.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_098.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_101.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_104.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_107.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_110.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_113.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_116.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_120.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_122.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_125.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_129.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_131.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_134.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_137.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_140.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_143.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_146.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Anna_Sui_sui_ny_aw20_149.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ann_Demeulemeester_ann_prs_aw20_020.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ann_Demeulemeester_ann_prs_aw20_022.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ann_Demeulemeester_ann_prs_aw20_024.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ann_Demeulemeester_ann_prs_aw20_026.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ann_Demeulemeester_ann_prs_aw20_072.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ann_Demeulemeester_ann_prs_aw20_074.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ann_Demeulemeester_ann_prs_aw20_076.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Ann_Demeulemeester_ann_prs_aw20_078.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Area_original_are_ny_aw20_001.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Area_original_are_ny_aw20_003.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Area_original_are_ny_aw20_005.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Area_original_are_ny_aw20_007.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Area_original_are_ny_aw20_009.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Area_original_are_ny_aw20_011.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Area_original_are_ny_aw20_013.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Area_original_are_ny_aw20_015.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Area_original_are_ny_aw20_017.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Area_original_are_ny_aw20_019.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Area_original_are_ny_aw20_021.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Area_original_are_ny_aw20_023.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Area_original_are_ny_aw20_025.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Area_original_are_ny_aw20_027.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Area_original_are_ny_aw20_029.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Area_original_are_ny_aw20_031.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Area_original_are_ny_aw20_033.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Area_original_are_ny_aw20_035.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Area_original_are_ny_aw20_037.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Area_original_are_ny_aw20_039.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Area_original_are_ny_aw20_041.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Area_original_are_ny_aw20_043.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Area_original_are_ny_aw20_045.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Area_original_are_ny_aw20_047.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Area_original_are_ny_aw20_049.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Area_original_are_ny_aw20_051.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
Area_original_are_ny_aw20_053.jpg,3,2020AW_NY_LDN_MLN_PRS,"0,1,0,1,u",1
